"ID","m_road","month","year"
"PR19M0004",0.0107300369321238,"11","2020"
"PR19F0018",0.0157792523061984,"11","2020"
"PR19F0016",0.0083436730143317,"11","2020"
"PR19M0007",0.0109839569299029,"11","2020"
"PR19F0032",0.0157995833671509,"11","2020"
"PR19F0003",0.029227425623822,"11","2020"
"PR19F0002",0.0484087691294899,"11","2020"
"PR18M0010",0.0414845983708259,"11","2020"
"PR18F0030",0.0430069709348989,"11","2020"
"PR18F0014",0.0373756990523458,"11","2020"
"PR18M0006",0.0416104727481973,"11","2020"
"PR17M0022",0.0234126341910773,"11","2020"
"PR17M0023",0.0157815473130788,"11","2020"
"PR17F0032",0.0243847451054658,"11","2020"
"PR17F0035",0.0362149951593818,"11","2020"
"PR17M0024",0.021219417615814,"11","2020"
"PR17M0028",0.0404056751362141,"11","2020"
"PR17F0034",0.0276294258330186,"11","2020"
"PR17U0007",0.0336354318390247,"11","2020"
"PR17M0017",0.0238082393771017,"11","2020"
"PR17F0026",0.0320530110949273,"11","2020"
"PR17F0008",0.0360989732247217,"11","2020"
"PR17U0001",0.023627230834438,"11","2020"
"PR17F0018",0.0329699068437807,"11","2020"
"PR17M0011",0.0234126341910773,"11","2020"
"PR17F0020",0.029624218813408,"11","2020"
"PR17M0003",0.0248753989027932,"11","2020"
"PR17F0024",0.0315135494776213,"11","2020"
"PR17F0011",0.0458747035323612,"11","2020"
"PR17F0009",0.01632364014486,"11","2020"
"PR17M0014",0.0320049779509239,"11","2020"
"PR17M0005",0.0469601337864811,"11","2020"
"PR17F0004",0.0286863440016593,"11","2020"
"PR17F0012",0.0162324486648811,"11","2020"
"PR17F0002",0.0158987816645474,"11","2020"
"PR17F0003",0.0233766700832569,"11","2020"
"PR20F0020",0.0324306342270414,"11","2020"
"PR20F0021",0.0444516372660085,"11","2020"
"PR20F0022",0.0324306342270414,"11","2020"
"PR20F0023",0.0391292193093995,"11","2020"
"PR20F0024",0.055641226812398,"11","2020"
"PR20F0025",0.039228417606796,"11","2020"
"PR20F0026",0.0551452353254155,"11","2020"
"PR20F0030",0.0391292193093995,"11","2020"
"PR20F0031",0.0551452353254155,"11","2020"
"PR20F0033",0.0393537249824675,"11","2020"
"PR20F0034",0.03041780519258,"11","2020"
"PR20F0035",0.0239880599162036,"11","2020"
"PR20F0036",0.0261124457671483,"11","2020"
"PR20F0037",0.0285781276772268,"11","2020"
"PR20F0038",0.0256424088759418,"11","2020"
"PR20F0039",0.0218687155624093,"11","2020"
"PR20F0041",0.0455139824509194,"11","2020"
"PR20F0043",0.0307493121864379,"11","2020"
"PR20F0044",0.0346064627501753,"11","2020"
"PR20F0045",0.0221663104545987,"11","2020"
"PR20F0049",0.0340580101059143,"11","2020"
"PR20M0009",0.0311031752473194,"11","2020"
"PR18F0022",0.0348222473970977,"11","2020"
"PR18F0005",0.0375600826051277,"11","2020"
