"ID","year","used_out","used_in","month","month_long","avail_pts","m_elev","m_snd","m_a.sin","m_a.cos","m_rough","m_bio","m_herb","m_shrub","m_tree","m_SC_elev","m__SC_a.sin","m__SC_a.cos","m__SC_rough","m__SC_bio","m__SC_herb","m__SC_shrub","m_SC_tree","m_road","m_PDSI","Intercept_beta","Elev_beta","Asp_sin_beta","Asp_cos_beta","Rough_beta","Herb_beta","Shrub_beta","Tree_beta","Intercept_stder","Elev_stder","Asp_sin_stder","Asp_cos_stder","Rough_stder","Herb_stder","Shrub_stder","Tree_stder","is.Winter","is.Spring","is.Summer","unit","sex","age_class","mig_tend","is.Fall","is.2018","is.2019","is.2020","is.2021","mortality","age","b_year","tendency","is.mig","is.res","is.unk_mig","is.Adult","is.age_unk","is.Male","is.Female","is.unk","is.AntelopeIsland","is.Dugway","is.NorthSlope","is.Plateau","is.SouthwestDesert","is.WestDesert","is.Woodruff","clim.reg","is.NorthCentral","is.NorthMnt","is.Western","is.SouthCentral","is.mountain","scaled_SND","scaled_PDSI","scaled_Road","Intercept_beta_scale","weight_Elev","weight_Asp_sin","weight_Asp_cos","weight_Herb","weight_Rough","weight_Shrub","weight_Tree","scaled_log_RAP_bio","m_snd_no_0","scaled_log_SND","m_road_no_0","scaled_log_Road"
"PR20F0036","2020",0,348,"4","April",111222,1968.69547818316,8.66063218419355,-0.0642384792838204,0.0968289866118767,3.09666819738023,607.562730395066,44.3447609285933,17.3073492654331,0.823254392116667,-0.257292287436853,-0.131460766265089,5.89880727103469e-05,-0.481286447045394,0.628704015566469,0.652277255250344,0.0456804692205412,-0.358752502538842,0.0207602812393232,-0.997307434492386,-23.8941745916338,-24.0862216017918,-0.576442875379815,-0.345327565811044,1.63773889570445,-1.03818910641252,-0.071698798204259,-9.06831165456383,0.746142164609283,1.96352076049554,0.0626889769684583,0.059133383446821,0.17599375262966,0.0974245752760805,0.0716486662903601,1.36983220541497,0,1,0,"Woodruff","F","adult","unk",0,0,0,1,0,"false",5.5,2016,"unk",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.515479509526342,0.0671600491862836,-0.870536695684894,0.469457849027846,4.07272600889216e-05,0.0010830384572113,0.00118604894175504,0.00165907880369241,0.000285517447066085,0.00262576838403467,2.91855217024997e-05,-0.46409469651877,8.66063218419355,0.44025137944803,0.0207602812393232,-0.34356763434204
"PR20F0036","2020",0,335,"2","February",110889,1964.16012886127,366.446021189834,-0.0900560452194473,0.0448746065276864,4.48556515169625,584.332251170089,41.6705804904003,17.4699654609565,1.82116350584819,-0.266300263239584,-0.167162443908362,-0.0759884722984145,-0.328537775468324,0.567060633046147,0.530189570478638,0.0615011325965331,-0.243678466709698,0.0228967706445184,-0.358601203644332,-16.6905059859177,7.45140550856267,-0.724238556443449,-1.65730205581412,0.419480945136957,0.415691673060489,0.310594041995362,-6.15160269213752,0.545604097973736,0.809548636621603,0.0845707310459665,0.107951018516472,0.0656006909842075,0.106857552939556,0.0961213112913034,1.04326947727927,1,0,0,"Woodruff","F","adult","unk",0,0,0,1,0,"false",5.5,2016,"unk",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,3.03008054480708,0.357376981739701,-0.708713887227,0.378654940844087,0.00023959088822733,0.00059509468820296,0.000355889012037,0.00137909317150806,0.00205499290708409,0.00145892599428212,5.03163585055459e-05,-0.56728904438237,366.446021189834,1.06192435458777,0.0228967706445184,-0.22241059876586
"PR20F0036","2020",12,337,"11","November",111556,1962.44557457322,64.3012160682794,-0.0927540998771085,0.0427718120695789,3.37298036311534,503.373561260712,39.4829144106996,18.1624206676467,0.660484420380795,-0.269705659923066,-0.170893433804619,-0.0790664067856016,-0.450898075809166,0.352232198294695,0.430313330674589,0.128868965749576,-0.377522345705624,0.0261124457671483,-2.98467766520087,-15.3757546034413,-0.14686241969691,-0.180904697241995,-0.0033957249595568,0.612528687177939,-0.772720265427751,-0.514793396711023,-3.61599073306426,0.445298299565108,1.02517292222782,0.0546635732077081,0.0561093169404241,0.1546784756769,0.0850804090864959,0.0707612814357159,0.855491706908601,0,0,0,"Woodruff","F","adult","unk",1,0,0,1,0,"false",5.5,2016,"unk",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,0.0359041905388738,-0.835866200359425,-0.465150975954521,0.230364326998667,0.000149403900441376,0.00142439424200306,0.00131734068390304,0.00217542902308537,0.000369630149498487,0.0026920384458793,7.4829113141794e-05,-1.04346466661398,64.3012160682794,0.773042605228509,0.0261124457671483,-0.0598654373803179
"PR20F0037","2020",259,89,"4","April",110889,2103.9305641971,12.1534928404693,0.0090287741298381,0.0302140348860708,7.15266471118148,607.694523352181,44.5610475340205,21.3738332927522,0.354688021354688,0.0113076143641446,-0.0301435518652285,-0.0974476685996147,-0.0352144202624753,0.62905373558689,0.662151656590886,0.44130204130943,-0.412785302315338,0.0284338392446501,-0.925792158389075,-21.2875940514308,-60.2327583622363,0.0960159103147464,-0.630503459773915,-0.219677848162165,-0.805458433027012,-0.641331813977706,-10.842036302165,0.613660698840662,1.07147254519524,0.0714579237177841,0.0670222897075052,0.169317342618093,0.118285563266851,0.0843366034417138,1.3851548033683,0,1,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",7.5,2014,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.48086616980148,0.0996553389752307,-0.289323091598195,0.375471896762839,0.000136771022650926,0.00083353810229985,0.000923271748354055,0.00112548723203256,0.000308478050460483,0.00189513618253168,2.85433919429991e-05,-0.463538595744812,12.1534928404693,0.496496289668906,0.0284338392446501,0.0454764815206838
"PR20F0037","2020",0,332,"7","July",110889,2095.25457637792,0,-0.0380638144189053,0.0824471230341853,6.90858642857737,542.78172767362,36.9393627862096,24.3453814174535,1.06474041609177,-0.00592437435229472,-0.0952652763510543,-0.0209922533955758,-0.0620577604488978,0.456803983193713,0.314189405566107,0.730399092406701,-0.330905506261559,0.0180811442072703,-1.41246231648551,-15.9346570282425,5.4402367817154,0.532275327790694,-0.593306738457541,-0.589397325911919,0.155294077134666,0.223734003145709,-2.39484372462246,0.314666601844412,0.630263263321963,0.0649800543457992,0.0653094678051446,0.115669231534144,0.16203047962659,0.0776554478768779,0.707451721515937,0,0,1,"Woodruff","F","adult","mig",0,0,0,1,0,"false",7.5,2014,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.601304119644971,-0.121479063080782,-1.07346093098235,-0.345503244341785,0.000395286699392349,0.00100801292966897,0.000972334685679706,0.000599805746200064,0.000660984772423322,0.00223526376692684,0.000109422993171709,-0.783500900902274,6.47353950413439e-05,-1.51918713654108,0.0180811442072703,-0.514468861633134
"PR20F0037","2020",52,283,"2","February",110889,1970.30977290547,362.199486715962,-0.0723402833142323,0.0282996486780278,3.62355830677595,534.222591961331,40.1099658216775,18.3468423378333,0.81227173119065,-0.254086023318041,-0.142664300964834,-0.100249823279456,-0.423339913267496,0.434091835431014,0.45894088845108,0.14681104804876,-0.360018969694527,0.0233747260774288,-0.395437641041628,-16.7343955297975,0.396888413023618,-0.762788677392048,-1.02400050294191,0.804388571476505,0.324755014252696,0.108322799662177,-4.14277889365968,0.393828750911548,0.987847862901742,0.079085351086491,0.0813840259562656,0.074677866563833,0.104519566837732,0.0940482128449765,0.707265132235381,1,0,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",7.5,2014,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,2.98799849377153,0.340639149303896,-0.672512401610832,0.0207626847161089,0.000160907415681196,0.000680509432585197,0.000626166354264249,0.00144148077549667,0.00158578151254098,0.00152395288876789,0.000109480736300413,-0.834499164890749,362.199486715962,1.05998946549394,0.0233747260774288,-0.196857443156326
"PR20F0037","2020",168,180,"11","November",110889,1960.00800547719,66.8109832163511,-0.114826443417758,0.0863500194233892,3.05359173485845,505.937478018559,40.6672798925051,17.4988051114177,0.701575449323197,-0.274547087093512,-0.201416051462871,-0.015279446159504,-0.486023927681372,0.359035695541721,0.484384640722341,0.0643068949645472,-0.372783927675656,0.0285781276772268,-2.98267829944411,-15.9380100835306,-1.6358209038594,-0.265386754213396,0.225375994144711,-1.28146309633495,-0.748169937194822,-0.240420414530141,-1.80852337509224,0.41591518073776,1.25924507735912,0.0570332899940869,0.0587266736074908,0.304533957050567,0.0778820857987181,0.0768316067093594,0.542527527424998,0,0,0,"Woodruff","F","adult","mig",1,0,0,1,0,"false",7.5,2014,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,0.0607753295493633,-0.834957723552789,-0.278394341223505,0.129586235745894,9.90229055708304e-05,0.00130848694402586,0.00120253372086145,0.00259614478472065,9.53576860001918e-05,0.0022834568300675,0.000186062412666256,-1.02433346495841,66.8109832163511,0.779398492392783,0.0285781276772268,0.0517371636856926
"PR20F0038","2020",51,288,"7","July",111222,2097.67073033427,0,0.0624437152889762,-0.0495667795312307,13.0204962861615,535.171368973764,35.5238082393771,24.9446062829296,6.20076963190736,-0.00112548129471796,0.0437210028086261,-0.214225663312365,0.61012033645285,0.43660946856882,0.249563333659147,0.788696698329112,0.26135645614327,0.0372767977558397,-1.20079574777073,-14.2462765021387,2.77904259922576,0.095890884574464,-0.175651943953612,-0.119364598694053,-0.927077526616059,-0.607127680089003,-2.24934372030055,0.154003229406491,0.217944398583518,0.0580666300503647,0.0613548399352176,0.074264984763636,0.138977479722144,0.0831881710354243,0.252879460388313,0,0,1,"Woodruff","F","adult","mig",0,0,0,1,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.601304119644971,-0.0253014788806925,0.38046369876812,-3.38226240722324,0.00330571010786436,0.00126233027751018,0.00110171791902281,0.000815295778645141,0.00160346307180848,0.00194782297405502,0.000856396913925299,-0.828716148045064,6.47353950413439e-05,-1.51918713654108,0.0372767977558397,0.380410822162218
"PR20F0038","2020",0,348,"4","April",111222,1954.77101879192,8.61734727609653,-0.103421669593778,0.0793258190495547,3.21310902727379,661.19857582133,48.1260901620183,17.6592940245635,0.630855406304508,-0.284948634139163,-0.185645023331349,-0.0255610162350667,-0.468480470310905,0.771029746533624,0.824910980662077,0.0799205985214802,-0.380939019809989,0.0315315315315315,-0.5566061399654,-18.7521120323193,3.19680961116737,-0.0911040748656039,-0.131759819606754,0.558965306002862,-0.572190450704178,-0.512510114363815,-13.6761590690797,0.991386947927171,1.03275254123555,0.055036296220833,0.0557106301148369,0.151714497042917,0.0768825464827739,0.0719102970616559,2.13601904919738,0,1,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.515908451696202,0.267407004191125,-0.0546964819915342,0.634086908922984,0.000147218925763883,0.00140516668403229,0.00133626294934566,0.00266408782735318,0.000384213828399254,0.00260669650935655,1.20030596105919e-05,-0.260028324407391,8.61734727609653,0.439419659242389,0.0315315315315315,0.173379192288225
"PR20F0038","2020",158,191,"11","November",111222,1962.47879439293,58.5577430136886,-0.0836736273788174,0.100445548392319,3.87207742454281,499.132734530938,37.6869684055313,17.9441477405549,1.06475337613062,-0.269639679706125,-0.158336552850352,0.00535267723293546,-0.396008177113543,0.340978926169994,0.348320774520019,0.107633550098027,-0.330904011772778,0.0256424088759418,-2.99867180118057,-17.3194677125538,-2.53603383984309,-0.169469614495759,-0.366198511091052,-0.611992123257579,-0.593963523840074,0.384622862169061,-4.51901796372759,0.555289221706669,1.07310961005805,0.0547521506399031,0.0567678101963667,0.20589462344101,0.106687817544973,0.0641818434574531,1.08658712929393,0,0,0,"Woodruff","F","adult","mig",1,0,0,1,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.0210121320982601,-0.842224890820878,-0.500752692316369,0.377957314053764,0.000136354043346066,0.00141978923104545,0.00128695625345412,0.00138348480937257,0.000208610970305062,0.00327226345542964,4.63845227896814e-05,-1.07593460369632,58.5577430136886,0.757510968428674,0.0256424088759418,-0.0823325897789063
"PR20F0038","2020",0,336,"2","February",110889,1970.98009666061,362.861737066712,-0.0767996582798849,0.0269477998254654,3.68010155976113,533.002407813218,39.9722064406749,18.4283653022392,0.825988150312475,-0.252754646231571,-0.148830922865255,-0.10222857217178,-0.417121376497512,0.430854008201585,0.452651588132378,0.15474228376072,-0.358437258811489,0.0228606985363742,-0.414774221127957,-17.0960886226074,-1.36676619194408,-0.801485266364733,-1.10207209207049,0.888821267852872,0.225058993699924,-0.0968546776559405,-4.02432417270008,0.387201503735604,1.03680770203862,0.0823658457628958,0.0849437131368022,0.0752193127233166,0.0953904045410606,0.0910176695180621,0.667709847288992,1,0,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,2.9945612223282,0.331852945744747,-0.711446074820675,-0.0216207985043976,0.000146069572937338,0.000627381804018853,0.000574785210921649,0.00173059193700894,0.00156303402862691,0.00162712610722738,0.00012283627653228,-0.841985974330269,362.861737066712,1.06029270126785,0.0228606985363742,-0.224360734572947
"PR20F0039","2020",215,131,"4","April",111556,1986.97251500512,8.56113823119546,-0.0154348818632607,0.201757858535769,3.71630271652557,622.635062210908,44.3569238767973,19.5510416293162,0.944754204166517,-0.220990981020811,-0.0639729826651439,0.153647082406401,-0.413140031021781,0.668699295327991,0.652832545448799,0.26396562522261,-0.344741733890005,0.0189590878123992,-0.742415317159217,-18.1078420294191,2.89027335708679,-0.346901666739797,-0.582301609322028,-0.120046988332299,-0.12214807950676,-0.449841358972937,-10.7056670034855,0.519413693305544,0.761750874029238,0.0560259064229974,0.0593763586120435,0.172051380240479,0.0702676155784759,0.0706750437787817,1.14566627186643,0,1,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.516465468696945,0.182978566137743,-1.00696338622311,0.302345202744537,0.000270601541715967,0.00135596493884794,0.0011763618942537,0.00318928715532949,0.000298752008040689,0.00269861210224502,4.17240013049372e-05,-0.402420803716701,8.56113823119546,0.438333344482734,0.0189590878123992,-0.455824061699934
"PR20F0039","2020",0,332,"7","July",110889,2104.02511538803,0,0.116596651610485,-0.0280595099902412,7.49964569897882,505.799926052178,37.0695830966101,24.5410004599194,0.640811983154326,0.0114954091247291,0.118606089993367,-0.182744713574169,0.00294599529883933,0.358670693666472,0.320134515320104,0.749430548719072,-0.379790875690063,0.0269278287296305,-2.11702368232963,-16.1989589321166,-2.53680684605359,-0.463943207944459,0.177493357320845,-1.18181151987004,2.58357641383277,0.954444671351621,1.02112135798599,0.196629580441621,0.799225620405532,0.0653804751103159,0.0537688543886235,0.166573111570303,0.165952056143065,0.0887086276096196,0.194988642227482,0,0,1,"Woodruff","F","adult","mig",0,0,0,1,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.601304119644971,-0.441619416368757,-0.403391923634048,-2.12748355607106,0.000245820101790419,0.000995703649277566,0.0014345196487987,0.000571792930812,0.000318725901546368,0.00171293512574318,0.00144040153505143,-1.02535059929692,6.47353950413439e-05,-1.51918713654108,0.0269278287296305,-0.0218337737761864
"PR20F0039","2020",0,336,"2","February",111222,1969.71072248582,361.641809741487,-0.067927676794121,0.0316027887234394,3.5682648001962,536.514880149611,40.2890525255795,18.2642732552912,0.802233371095646,-0.255275839427408,-0.136562352549541,-0.0954149005781042,-0.429421004921306,0.440174550999147,0.46711695643083,0.138778037216358,-0.361176544661368,0.0238981496466526,-0.377088044963943,-17.3892657344433,0.61021641576166,-0.822640165813574,-1.16370473224715,0.775375956805488,0.31016691651428,0.0968897171656175,-5.43580306009399,0.453476708234477,0.97474502041375,0.0828154204196169,0.0872704454419641,0.0739443222151287,0.105874002717368,0.0944712076600791,0.877918124146982,1,0,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,2.98247206014768,0.348976884603878,-0.632867050794262,0.181888363906983,0.000165262431624648,0.000620588639869126,0.000544544884563462,0.00140483523753439,0.00161740019099024,0.0015103364434183,7.10549234730168e-05,-0.820583923920931,361.641809741487,1.05973368216216,0.0238981496466526,-0.169466042573572
"PR20F0039","2020",0,349,"11","November",110889,1968.75760560937,66.9548087954152,-0.0373055988530918,0.121773033938544,2.99962185272618,535.904408913418,40.5273742210679,17.4520646772899,0.904057210363517,-0.257168891792479,-0.0942167821675872,0.0365704707907467,-0.491959449229791,0.438554631256388,0.477997353137611,0.059759594666418,-0.349434713700073,0.0218687155624093,-3.08636264731621,-21.2780234902284,-15.8220526179222,-0.400720612878106,-0.39228694573564,-0.335589128001082,-0.439303785720643,-0.363082915395594,-5.98101195100886,0.607585004418717,1.71587266288316,0.0574101767514095,0.0591494461389801,0.312991935548437,0.0740690829808234,0.0795049726867952,0.950634345890768,0,0,0,"Woodruff","F","adult","mig",1,0,0,1,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,0.0622006035923818,-0.882070076524966,-0.786581233646677,0.367804664543342,5.33317799717009e-05,0.00129136340575637,0.0011854048595698,0.00287031870665026,9.02736202678977e-05,0.00213247550165428,6.06003599418647e-05,-0.824270888256542,66.9548087954152,0.779755456073167,0.0218687155624093,-0.279231050769043
"PR20F0041","2020",0,337,"7","July",111222,1963.90636009837,0,0.348386643641902,0.0657069211177573,3.99586182057689,747.175864487242,49.4758501015986,12.8709517901135,1.46427864990739,-0.266804291201572,0.439135592932412,-0.0454954779510658,-0.382394566688796,0.999175315205088,0.886533249551423,-0.385929376485462,-0.284832696222486,0.046132959306612,-1.05912426420353,-16.928901486872,-3.57267433510837,0.571480299698978,0.26215576041823,0.481620620241121,-0.61026138258758,0.238832095380259,-4.55200586483143,0.426372491033855,0.762518238897831,0.0871865992293782,0.0643315574304134,0.12690220323308,0.0846807907659509,0.0672481950476781,0.84436941200177,0,0,1,"Woodruff","F","adult","mig",0,0,0,1,0,"false",5.5,2016,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.601304119644971,0.0390715636940964,1.05125051887493,0.122772945647568,0.000270057172752882,0.000559921014188853,0.00100212047805146,0.00219600966587813,0.000549147272085151,0.00298065266999569,7.68134411398711e-05,-0.000825025034490657,6.47353950413439e-05,-1.51918713654108,0.046132959306612,0.644058494334269
"PR20F0041","2020",127,220,"4","April",110889,1962.59465343524,8.78860570062806,-0.0830450512365698,0.0538444252097305,3.29230947740216,586.12508003499,44.8519510501492,18.9352686019353,0.642823003183363,-0.269409563925496,-0.157467329823645,-0.0628590320153516,-0.459770131140083,0.571818005222686,0.675432636538561,0.204058075726347,-0.379558974620426,0.0261162062963865,-0.768357511807364,-19.7036296532111,-5.40615589825804,0.040709117881557,-0.37274762092229,1.12943989898817,-0.461513246854861,-0.210159222666289,-10.7324747668982,0.736618170368679,1.21462841921706,0.054266239517298,0.0575980563340859,0.143593497740033,0.0878840947437897,0.072105841594148,1.55990057563725,0,1,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",5.5,2016,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.514211325296841,0.171190886934281,-0.464866144491686,0.515076881356848,0.000106431286661244,0.00144532923898668,0.0012501220386144,0.00203884161734026,0.000428901540520504,0.00259257742899947,2.25065210565105e-05,-0.55893451091762,8.78860570062806,0.442686296798559,0.0261162062963865,-0.0596873244736461
"PR20F0041","2020",111,222,"2","February",110889,1965.56190144387,367.31729189302,-0.0935749159089142,0.0372441713984382,4.6924284706652,570.299678056435,40.835871907944,17.6294943592241,1.93377160944729,-0.263516104267738,-0.172028494694752,-0.0871574095885068,-0.305787277620128,0.529824411450712,0.492081581639999,0.0770214378780121,-0.230693046725147,0.0223196169142115,-0.392443100029239,-13.651869320804,7.52535984535302,-0.746690214761888,-0.984585204459342,0.0340559179640015,0.0502439255106473,0.107770865298738,-0.973064855951231,0.222618523694166,0.816581392423772,0.0765482589573174,0.0771740906195113,0.0844969951690685,0.0851011964773778,0.0758988302510171,0.201499400646945,1,0,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",5.5,2016,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,3.03871461063719,0.341999816328965,-0.752428888725769,-1.13645061866859,0.000235481736794995,0.000726366169088436,0.000696345906074641,0.00217436638302255,0.00123863864251703,0.00233992787334389,0.00134882214767729,-0.635209626477257,367.31729189302,1.06231856684027,0.0223196169142115,-0.253987860744449
"PR20F0041","2020",0,349,"11","November",110889,1996.80935356061,58.1738423311171,0.425111991493249,0.0162500937207878,5.6479745742452,633.528772015258,44.3871619367115,15.8530692855017,2.08127947767587,-0.201453345131227,0.545234814016489,-0.117887182278168,-0.200697841359992,0.697606366681603,0.654213041197771,-0.09580404862156,-0.213683155263043,0.0455139824509194,-2.77076270338001,-21.3513721470732,-16.0239595647586,0.503136724708308,0.160792433289846,0.590851419068103,-0.797138881752293,0.31773966527772,-7.5422398663358,0.614375456065089,1.30661289153157,0.0846193324023348,0.0626629482428933,0.163842969254898,0.0870392329397701,0.0736749695575241,1.10051739024938,0,0,0,"Woodruff","F","adult","mig",1,0,0,1,0,"false",5.5,2016,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.0248164879126207,-0.738666985683687,1.00436773400596,0.37521283391265,9.19734148238232e-05,0.000594411295830105,0.00105620062348675,0.00207861447415719,0.000329436363438636,0.00248332011236548,4.52176915075455e-05,-0.360100279878551,58.1738423311171,0.756419113689119,0.0455139824509194,0.627350732526957
"PR20F0043","2020",0,346,"4","April",110889,1967.45760788194,8.70282203634342,-0.0516347004306183,0.0968065520634705,3.04750605273418,608.288450612775,44.6211166121076,17.4692259827395,0.793640487334181,-0.259750908576909,-0.114031700689113,2.61498321596022e-05,-0.486693221294,0.630629754960381,0.664894064906078,0.0614291899717122,-0.362167434312777,0.021408796183571,-0.969600133986005,-20.2637427245574,-16.4113760717457,-0.861775482125948,-0.424006750711971,0.897292414238929,-1.0040490459462,-0.0868775738672663,-4.49401121308839,0.528374481951521,1.64968414792855,0.0718492314106572,0.0625277702100824,0.216464663364295,0.0998492681455551,0.0761103292139048,0.879138864828352,0,1,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.515061419075817,0.0797497615985469,-0.821416625466008,0.264605234261155,5.76971799227193e-05,0.000824483539941947,0.00106077233471089,0.00157948056024113,0.000188735299368614,0.00232694133896618,7.08577318406363e-05,-0.461036347826764,8.70282203634342,0.441058067322739,0.021408796183571,-0.305521076705512
"PR20F0043","2020",0,334,"7","July",110889,2099.62212111486,0,0.0374549333048367,0.033890109803271,6.48590022335997,527.075039002967,38.4116278440603,21.6640604568532,0.472860247635022,0.00275031297946516,0.0091654044489575,-0.0920668679600139,-0.108544115063093,0.415125401857704,0.381404552949627,0.469537766853457,-0.399158254707623,0.0351252153053955,-1.91841424516661,-14.8057548197709,2.85771423200828,-0.0158274966453033,0.248545943801685,-0.00461067364447202,1.04685270481791,-0.970241387943562,-0.145976628369528,0.180190097374445,1.29609795772861,0.0606324051732375,0.0539830321049473,0.146550572816913,0.137743062212444,0.104032521921773,0.333805633604505,0,0,1,"Woodruff","F","adult","mig",0,0,0,1,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,-0.601304119644971,-0.351374764217673,0.21749770702814,-2.38318680844735,9.34717850137703e-05,0.001157754961483,0.00142315931431058,0.000829974194893613,0.000411767546297295,0.00124547318824822,0.000491490221762584,-0.879174631245456,6.47353950413439e-05,-1.51918713654108,0.0351252153053955,0.306876434181509
"PR20F0043","2020",0,349,"11","November",111222,1957.1754102527,65.7150139800852,-0.118315297418629,0.0629781639501819,3.01113810658174,519.823497149844,41.4249339159519,17.1279872687058,0.732840625056194,-0.280173103400122,-0.206240593838172,-0.0494896561556241,-0.490692910000573,0.395883027906436,0.51897476196453,0.028230634266923,-0.369178579349845,0.0307493121864379,-2.94913404311487,-19.6751349942354,-5.3931836953692,-0.408765903076526,-0.195022227238467,-0.57172623463573,-0.434351222596725,-0.738721666121321,-8.44849668380723,0.60932633413399,1.4276216109889,0.058965304233783,0.0578739878542345,0.297400460972395,0.0565339131154359,0.0789144211115647,1.06826248695129,0,0,0,"Woodruff","F","adult","mig",1,0,0,1,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,0.0499145597574995,-0.819715800574002,-0.113943642752238,0.39988984093234,7.70424281215845e-05,0.00122414582566076,0.001238229795976,0.00492703857975194,9.99870788059295e-05,0.00216451144226733,4.79895027365862e-05,-0.926636495436782,65.7150139800852,0.776652875228974,0.0307493121864379,0.142308413407115
"PR20F0043","2020",113,222,"2","February",110889,1963.65992753755,365.795856215311,-0.0892616256340247,0.0617931367377589,4.35411207083526,587.16390264138,41.9631884136389,17.6155524894264,1.6360775189604,-0.267293748217407,-0.166063885197484,-0.0512242223236624,-0.342994775617854,0.574574579405952,0.543548363843454,0.0756650561954137,-0.265021684437167,0.0234017801585369,-0.336159842852881,-13.3127652917242,8.34750056103723,-0.863805194402277,-0.795945872461533,0.0521900735403094,0.0757595745107864,0.0768388545584517,-0.804434827640201,0.223140575574741,0.839647352696941,0.0792477198884223,0.071832884776351,0.0863727501723875,0.0911225473549859,0.0801433529049171,0.183084062627588,1,0,0,"Woodruff","F","adult","mig",0,0,0,1,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Northern Mountains",0,1,0,0,1,3.02363757918234,0.367573943310863,-0.67046326091558,-1.08052897749717,0.000222721602599479,0.000677723729535305,0.000803750863106398,0.00189649784273296,0.00118542384495222,0.00209863842588756,0.00163380839834197,-0.55412537392037,365.795856215311,1.06162957193808,0.0234017801585369,-0.195426704559065
